/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_114.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_114.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_114.jpg,0,0,0,5.829672E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_181.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_181.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_181.jpg,0,0,0,6.295087E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_250.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_250.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_250.jpg,0,0,0,4.032904E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_317.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_317.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_317.jpg,0,0,0,6.826755E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_387.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_387.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_387.jpg,0,0,0,1.07675E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_454.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_454.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_454.jpg,0,0,0,3.170473E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_523.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_523.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_523.jpg,0,0,0,2.108111E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_589.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_589.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_589.jpg,0,0,0,1.316435E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_657.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_657.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_657.jpg,0,0,0,2.040505E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_725.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_725.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_725.jpg,0,0,0,6.878237E-07
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_800.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_800.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_800.jpg,0,0,0,1.108377E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_869.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_869.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_869.jpg,0,0,0,1.635576E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_07_937.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_07_937.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_07_937.jpg,0,0,0,2.430413E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_004.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_004.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_004.jpg,0,0,0,3.426204E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_072.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_072.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_072.jpg,0,0,0,4.289555E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_140.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_140.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_140.jpg,0,0,0,5.153618E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_210.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_210.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_210.jpg,0,0,0,5.95147E-06
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_278.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_278.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_278.jpg,0,0.04287601,0,0.02008195
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_347.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_347.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_347.jpg,0,0.277005,0,0.211266
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_418.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_418.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_418.jpg,0,0.3237389,0,0.4005409
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_486.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_486.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_486.jpg,0,0.08086789,0,0.588638
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_553.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_553.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_553.jpg,0,0,0,0.5855825
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_633.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_633.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_633.jpg,-0.1,0,0,0.5803189
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_711.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_711.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_711.jpg,-0.3,0,0,0.573887
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_788.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_788.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_788.jpg,-0.367314,0.228894,0,0.6934665
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_857.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_857.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_857.jpg,-0.212844,0.383364,0,0.9001116
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_926.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_926.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_926.jpg,0,0.6258481,0,1.404586
/Users/mhadji/Desktop/IMG/center_2018_01_04_00_54_08_996.jpg,/Users/mhadji/Desktop/IMG/left_2018_01_04_00_54_08_996.jpg,/Users/mhadji/Desktop/IMG/right_2018_01_04_00_54_08_996.jpg,0,0.811536,0,1.939124
